acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255909798862907,RETURNED,3,AT 200,3_Star,Standard Billing,Video Only,0, NA,817,565,                 .50,               36.25,130.6,130.6,130.6,130.6,130.6,130.6,NULL,4.0,4,700.0
8255909798862931,NO CHARGE-SYSTEM WAIVED,1,AT 120,2_Star,Standard Billing,Wildblue with Video ,0, NA,84,565,                1.13,                 .00,1331.49,1331.49,1331.49,1331.49,1331.49,277.96,NULL,1.0,1,300.0
8255909798862931,UNRESOLVED,1,AT 120,2_Star,Standard Billing,Wildblue with Video ,0, NA,84,565,                1.13,                 .00,1331.49,1331.49,1331.49,1331.49,1331.49,277.96,NULL,1.0,2,370.0
8255909798863475,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,1, NA,452,635,                1.59,               70.86,504.08,504.08,504.08,504.08,504.08,173.96,NULL,1.0,1,200.0
8255909798863962,NO CHARGE-SYSTEM WAIVED,8,Welcome Pack,1_Star,Standard Billing,Video Only,1, NA,1110,555,                2.00,             1075.50,71.54,71.54,71.54,71.54,71.54,86.11,NULL,3.0,1,400.0
8255909798863962,RETURNED,8,Welcome Pack,1_Star,Standard Billing,Video Only,1, NA,1110,555,                2.00,             1075.50,71.54,71.54,71.54,71.54,71.54,86.11,NULL,3.0,2,500.0
8255909798863988,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,84,0,                 .54,                 .00,977.17,977.17,977.17,977.17,977.17,346.28,NULL,1.0,1,300.0
8255909798864390,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,877,0,                1.68,              170.34,490.61,490.61,490.61,490.61,490.61,183.32,NULL,2.0,1,300.0
8255909798866163,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,391,605,                1.08,                 .00,661.33,661.33,661.33,661.33,661.33,446.9,NULL,2.0,2,500.0
8255909798866247,UNRESOLVED,14,AT 200,1_Star,Standard Billing,Video Only,1, NA,1303,575,                1.38,               12.44,409.86,409.86,409.86,409.86,409.86,268.43,NULL,3.0,1,200.0
8255909798866379,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,127,555,                 .67,                 .00,1152.37,1152.37,1152.37,1152.37,1152.37,191.63,NULL,3.0,3,600.0
8255909798866700,UNRESOLVED,14,AT 120,1_Star,Standard Billing,Video Only,0, NA,422,605,                1.48,              123.87,982.33,982.33,982.33,982.33,982.33,303.08,NULL,3.0,2,500.0
8255909798866759,RETURNED,1,Latino Dos,1_Star,Standard Billing,Video Only,1, NA,1241,555,                 .31,                1.67,139.66,139.66,139.66,139.66,139.66,238.37,NULL,3.0,2,500.0
8255909798866833,UNRESOLVED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, NA,146,0,                 .67,                 .00,963.14,963.14,963.14,963.14,963.14,499.84,NULL,1.0,1,400.0
8255909798867187,RETURNED,2,Smart Pack,2_Star,Standard Billing,Video Only,0, NA,610,615,                1.32,                 .00,0.0,0.0,0.0,0.0,0.0,151.26,NULL,3.0,3,300.0
8255909798867666,UNRESOLVED,3,Latino Clasico,1_Star,Standard Billing,Video Only,0, NA,568,565,                 .07,                 .00,376.88,376.88,376.88,376.88,376.88,117.9,NULL,1.0,1,200.0
8255909798867799,RETURNED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,299,705,                 .58,                 .00,0.0,0.0,0.0,0.0,0.0,268.74,NULL,2.0,2,500.0
8255909798868466,UNRESOLVED,2,Latino Max,1_Star,Recurring Credit Card,Video Only,0, NA,249,575,                 .79,                2.97,897.91,897.91,897.91,897.91,897.91,250.66,NULL,3.0,1,200.0
8255909798868490,NO CHARGE-SYSTEM WAIVED,3,Dish America,1_Star,Standard Billing,Video Only,1, NA,516,605,                1.67,                 .00,367.55,367.55,367.55,367.55,367.55,244.09,NULL,2.0,1,200.0
8255909798868490,UNRESOLVED,3,Dish America,1_Star,Standard Billing,Video Only,1, NA,516,605,                1.67,                 .00,367.55,367.55,367.55,367.55,367.55,244.09,NULL,2.0,1,200.0
8255909798870157,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, CORE INTERNATIONAL,554,655,                 .27,                 .00,297.27,297.27,297.27,297.27,297.27,23.26,NULL,3.0,2,500.0
8255909798870561,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,270,585,                 .59,               30.01,143.86,143.86,143.86,143.86,143.86,154.22,NULL,1.0,1,200.0
8255909798870678,RETURNED,1,Welcome Pack,1_Star,Recurring Credit Card,Video Only,0, NA,378,645,                1.20,               15.67,0.0,0.0,0.0,0.0,0.0,106.04,NULL,2.0,2,500.0
8255909798871015,RETURNED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,163,0,                 .58,                4.67,625.35,625.35,625.35,625.35,625.35,NULL,NULL,1.0,1,400.0
8255909798871270,ACE COLLECTED,3,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,529,565,                 .80,                 .07,906.98,906.98,906.98,906.98,906.98,310.86,NULL,3.0,3,600.0
8255909798871502,RETURNED,2,Latino Plus,2_Star,Standard Billing,Video Only,1, NA,163,575,                1.16,              106.40,491.42,491.42,491.42,491.42,491.42,105.18,NULL,2.0,2,500.0
8255909798871510,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,1174,645,                 .33,                6.22,264.62,264.62,264.62,264.62,264.62,255.21,NULL,1.0,1,300.0
8255909798872054,UNRESOLVED,6,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,1486,615,                1.13,               64.77,586.52,586.52,586.52,586.52,270.34,193.93,NULL,3.0,1,400.0
8255909798872229,RETURNED,3,Latino Dos,1_Star,Standard Billing,Video Only,1, NA,762,595,                 .07,                 .00,96.11,96.11,96.11,96.11,96.11,186.98,NULL,2.0,2,500.0
8255909798872567,UNRESOLVED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,148,575,                 .78,               45.54,688.92,688.92,688.92,688.92,688.92,217.2,NULL,1.0,1,300.0
8255909798873128,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,454,0,                 .73,                1.56,699.14,699.14,699.14,699.14,699.14,23.14,NULL,2.0,2,500.0
8255909798879414,RETURNED,3,Dish Mexico,1_Star,Recurring Credit Card,Video Only,1, NA,1030,625,                1.30,                 .00,91.61,91.61,91.61,91.61,91.61,167.16,NULL,4.0,4,700.0
8255909798879463,UNRESOLVED,2,AT 120,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,146,555,                 .12,                 .00,815.64,815.64,815.64,815.64,815.64,109.64,NULL,2.0,1,400.0
8255909798879737,UNRESOLVED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,298,0,                1.13,               64.77,1120.73,1120.73,1120.73,1120.73,1120.73,368.41,NULL,3.0,3,600.0
8255909798879851,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,178,0,                 .69,               30.83,1320.55,1320.55,1320.55,1320.55,1320.55,346.06,NULL,5.0,4,700.0
8255909798881139,RETURNED,0,AT 120,2_Star,Standard Billing,Wildblue with Video ,0, NA,51,575,                 .38,                 .00,1336.64,1336.64,1336.64,1336.64,1336.64,229.85,NULL,1.0,2,350.0
8255909798881139,UNRESOLVED,0,AT 120,2_Star,Standard Billing,Wildblue with Video ,0, NA,51,575,                 .38,                 .00,1336.64,1336.64,1336.64,1336.64,1336.64,229.85,NULL,1.0,1,220.0
8255909798881998,UNRESOLVED,5,AT 120+,1_Star,Standard Billing,Video Only,1, NA,443,695,                 .62,               68.69,807.95,807.95,807.95,807.95,807.95,245.31,NULL,2.0,1,300.0
8255909798882947,UNRESOLVED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,156,0,                 .67,                 .00,663.56,663.56,663.56,663.56,663.56,155.91,NULL,1.0,1,200.0
8255909798883689,UNRESOLVED,2,AT 250,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,162,565,                 .94,              100.29,1151.05,1151.05,1151.05,1151.05,1151.05,366.98,NULL,3.0,3,700.0
8255909798883747,UNRESOLVED,1,AT 200,3_Star,Standard Billing,Video Only,1, NA,1059,625,                 .10,                 .00,395.89,395.89,395.89,395.89,395.89,259.7,NULL,1.0,1,300.0
8255909798884497,RETURNED,2,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,1, NA,370,685,                 .85,              775.50,365.57,365.57,365.57,365.57,365.57,53.23,NULL,1.0,1,200.0
8255909798884612,NO CHARGE-SYSTEM WAIVED,7,OTHER PROGRAMMING,1_Star,Standard Billing,Telephone Only,0, NA,376,565,                 .74,               47.97,719.92,719.92,719.92,719.92,719.92,665.32,NULL,3.0,1,400.0
8255909798885775,RETURNED,2,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,726,605,                 .85,               96.45,98.93,98.93,98.93,98.93,98.93,180.96,NULL,1.0,1,300.0
8255909798885965,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,329,615,                 .73,               93.49,417.07,417.07,417.07,417.07,417.07,23.38,NULL,1.0,1,100.0
8255909798886856,UNRESOLVED,0,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,857,645,                 .84,                 .00,499.31,499.31,499.31,499.31,549.31,210.28,NULL,3.0,3,600.0
8255909798887375,UNRESOLVED,7,AT 200,1_Star,Standard Billing,Video Only,0, NA,451,555,                1.26,               33.46,440.8,440.8,440.8,440.8,440.8,258.78,NULL,5.0,1,200.0
8255909798887805,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,298,535,                1.20,               56.30,828.64,828.64,828.64,828.64,828.64,76.13,NULL,2.0,1,400.0
8255909798888068,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,558,565,                1.64,                 .00,106.38,106.38,106.38,106.38,106.38,206.4,NULL,5.0,4,700.0
8255909798888258,UNRESOLVED,6,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,895,635,                 .64,             2321.43,158.81,158.81,158.81,158.81,158.81,140.44,NULL,1.0,1,200.0
8255909798888704,UNRESOLVED,1,AT 120,2_Star,Standard Billing,Wildblue with Video ,0, CORE INTERNATIONAL,56,555,                 .52,               15.67,1634.37,1634.37,1634.37,1634.37,1634.37,218.9,NULL,2.0,3,770.0
8255909798888811,UNRESOLVED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,315,595,                1.09,                1.36,889.99,889.99,889.99,889.99,515.96,298.12,NULL,3.0,1,200.0
8255909798888902,UNRESOLVED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,1073,675,                1.00,               27.29,473.08,473.08,473.08,473.08,473.08,146.27,NULL,2.0,2,500.0
8255909798889629,UNRESOLVED,6,AT 250,1_Star,Standard Billing,Video Only,1, NA,817,555,                1.48,              123.87,597.51,597.51,597.51,597.51,597.51,323.38,NULL,2.0,2,500.0
8255909798890429,UNRESOLVED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,237,545,                1.18,               74.64,986.57,986.57,986.57,986.57,986.57,278.46,NULL,2.0,2,500.0
8255909798890999,UNRESOLVED,6,AT 200,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,198,0,                1.14,               83.41,1776.35,1776.35,1776.35,1776.35,1776.35,381.18,NULL,4.0,3,600.0
8255909798891120,UNRESOLVED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,300,0,                 .79,               52.03,930.56,930.56,930.56,930.56,930.56,43.48,NULL,3.0,3,600.0
8255909798893035,UNRESOLVED,1,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, NA,56,545,                 .12,                 .00,1511.74,1511.74,1511.74,1511.74,1511.74,298.3,NULL,2.0,2,370.0
8255909798893621,UNRESOLVED,2,AT 200,2_Star,Standard Billing,Video Only,0, NA,57,535,                 .63,              205.61,709.7,709.7,709.7,709.7,709.7,113.66,NULL,1.0,1,400.0
8255909798894132,RETURNED,1,OTHER PROGRAMMING,2_Star,Standard Billing,Video Only,0, NA,104,605,                 .07,                 .00,511.88,511.88,511.88,511.88,511.88,269.26,NULL,1.0,1,200.0
8255909798895220,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,781,0,                 .20,                 .00,713.81,713.81,713.81,713.81,713.81,332.67,NULL,4.0,4,700.0
8255909798895428,UNRESOLVED,2,AT 200,1_Star,Recurring Credit Card,Video Only,1, NA,284,585,                 .91,               64.91,649.72,649.72,649.72,649.72,649.72,119.56,NULL,1.0,1,300.0
8255909798895444,UNRESOLVED,3,AT 120+,1_Star,Standard Billing,Video Only,1, NA,284,565,                1.13,               64.77,1105.57,1105.57,1105.57,1105.57,1105.57,366.57,NULL,3.0,1,300.0
8255909798895956,RETURNED,1,AT 120,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,481,635,                 .76,               98.94,256.92,256.92,256.92,256.92,256.92,195.52,NULL,2.0,2,500.0
8255909798896624,RETURNED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,94,0,                 .72,               30.87,144.4,144.4,144.4,144.4,144.4,265.82,NULL,1.0,1,300.0
8255909798896723,UNRESOLVED,4,Latino Plus,1_Star,Standard Billing,Video Only,1, NA,344,615,                 .61,               11.29,905.39,905.39,905.39,905.39,366.73,167.58,NULL,3.0,3,600.0
8255909798898596,UNRESOLVED,1,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,755,555,                1.32,               30.84,527.42,527.42,527.42,527.42,527.42,358.35,NULL,1.0,1,400.0
8255909798899263,UNRESOLVED,1,Latino Dos,1_Star,Recurring Credit Card,DSL with Video,0, NA,407,675,                 .30,                 .00,661.98,661.98,661.98,661.98,501.25,218.56,NULL,1.0,1,200.0
8255909798899404,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,602,655,                 .00,                 .00,0.0,0.0,0.0,0.0,0.0,221.7,NULL,1.0,1,300.0
8255909798899511,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,DSL with Video,0, CORE INTERNATIONAL,119,575,                 .90,                 .00,1549.47,1549.47,1549.47,1549.47,1549.47,366.35,NULL,2.0,2,600.0
8255909798899644,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,360,555,                 .65,               13.41,289.64,289.64,289.64,289.64,289.64,93.46,NULL,1.0,1,200.0
8255909798900350,RETURNED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,761,655,                 .83,              207.49,321.81,321.81,321.81,321.81,321.81,351.52,NULL,3.0,2,500.0
8255909798900582,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,119,615,                 .62,               20.54,948.49,948.49,948.49,948.49,948.49,196.8,NULL,2.0,1,300.0
8255909798900624,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,213,575,                 .45,                 .00,452.14,452.14,452.14,452.14,452.14,156.06,NULL,4.0,1,400.0
8255909798900855,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,112,645,                 .78,              668.30,1234.16,1234.16,1234.16,1234.16,1234.16,279.48,NULL,4.0,3,600.0
8255909798901135,UNRESOLVED,2,AT 120,2_Star,Standard Billing,Video Only,0, NA,1332,555,                 .14,                 .00,360.02,360.02,360.02,360.02,360.02,135.62,NULL,1.0,1,200.0
8255909798901150,RETURNED,3,AT 200,4_Star,Standard Billing,Video Only,0, NA,788,665,                 .69,                1.38,218.8,218.8,218.8,218.8,218.8,264.13,NULL,1.0,1,200.0
8255909798901473,UNRESOLVED,2,AT 200,2_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,247,565,                 .51,               25.14,1469.25,1469.25,1469.25,1469.25,1469.25,249.72,NULL,2.0,2,500.0
8255909798901820,UNRESOLVED,4,AT 250,1_Star,Standard Billing,Video Only,0, NA,407,0,                 .77,               39.85,718.88,718.88,718.88,718.88,718.88,285.89,NULL,1.0,1,300.0
8255909798902034,UNRESOLVED,0,UNKNOWN,2_Star,Standard Billing,NOT AVAILABLE,0, NA,326,555,                 .96,             1022.48,606.03,606.03,606.03,606.03,606.03,290.59,NULL,0.0,1,400.0
8255909798902703,RETURNED,6,Latino Max,1_Star,Standard Billing,Video Only,1, NA,1753,0,                 .17,              206.33,289.58,318.06,286.56,131.88,647.8,NULL,NULL,3.0,2,500.0
8255909798902711,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, CORE INTERNATIONAL,192,565,                 .68,               25.98,811.37,811.37,811.37,811.37,811.37,259.08,NULL,1.0,1,300.0
8255909798904121,RETURNED,2,AT 200,1_Star,Standard Billing,Video Only,1, NA,466,635,                1.05,               37.04,0.0,0.0,0.0,0.0,0.0,NULL,NULL,1.0,1,100.0
8255909798904402,RETURNED,1,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,527,535,                 .83,               26.46,195.74,195.74,195.74,195.74,195.74,90.19,NULL,2.0,1,200.0
8255909798904667,UNRESOLVED,6,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,718,615,                 .70,             1436.90,611.51,611.51,611.51,611.51,611.51,307.64,NULL,2.0,1,400.0
8255909798908007,RETURNED,2,Smart Pack,1_Star,Standard Billing,Video Only,1, NA,643,575,                 .84,               61.00,285.3,285.3,285.3,285.3,285.3,191.79,NULL,2.0,2,200.0
8255909798908429,UNRESOLVED,4,Latino Dos,1_Star,Standard Billing,Video Only,0, NA,1304,545,                 .25,               10.64,853.07,853.07,853.07,853.07,853.07,259.61,NULL,3.0,1,400.0
8255909798909781,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, CORE INTERNATIONAL,838,605,                 .75,                 .00,77.45,77.45,77.45,77.45,77.45,195.77,NULL,1.0,1,200.0
8255909798909955,UNRESOLVED,2,AT 120,2_Star,Standard Billing,Video Only,1, NA,339,645,                 .09,                 .00,559.89,559.89,559.89,559.89,559.89,165.01,NULL,1.0,1,200.0
8255909798910581,UNRESOLVED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,360,545,                 .26,                 .00,968.67,968.67,968.67,968.67,968.67,329.58,NULL,2.0,1,400.0
8255909798910623,UNRESOLVED,1,AT 250,4_Star,Standard Billing,Video Only,0, NA,2957,725,                1.03,              112.74,0.0,0.0,249.7,249.7,249.7,213.0,NULL,3.0,2,200.0
8255909798910631,RETURNED,2,AT 200,2_Star,Standard Billing,Video Only,0, NA,450,565,                2.07,               55.93,261.91,261.91,261.91,261.91,261.91,171.08,NULL,1.0,1,300.0
8255909798911738,UNRESOLVED,2,AT 120,1_Star,Standard Billing,Video Only,0, NA,421,545,                1.81,               85.85,914.74,914.74,914.74,914.74,914.74,380.87,NULL,2.0,2,500.0
8255909798912587,RETURNED,2,Dish Mexico,1_Star,Standard Billing,DSL with Video,0, NA,1892,655,                1.62,               62.23,358.94,358.94,358.94,358.94,358.94,186.14,NULL,1.0,1,300.0
8255909798913395,RETURNED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,339,535,                 .43,               20.13,423.79,423.79,423.79,423.79,423.79,198.06,NULL,2.0,1,300.0
8255909798913494,RETURNED,2,AT 250,1_Star,Standard Billing,Wildblue with Video ,0, NA,315,585,                1.48,               94.99,1255.7,1255.7,1255.7,1255.7,1255.7,372.36,NULL,4.0,2,500.0
8255909798913494,UNRESOLVED,2,AT 250,1_Star,Standard Billing,Wildblue with Video ,0, NA,315,585,                1.48,               94.99,1255.7,1255.7,1255.7,1255.7,1255.7,372.36,NULL,4.0,4,570.0
8255909798913510,UNRESOLVED,2,AT 200,2_Star,Standard Billing,Video Only,0, NA,249,0,                1.54,               60.24,803.3,803.3,803.3,803.3,803.3,127.8,NULL,1.0,1,400.0
