acct_no,equip_status,count_of_latecharge,core_programming,all_star,payment_method,line_of_business,commitment,core_international,tenure,credit_score,trds_mop_equal_2_or_gt_num,tot_amt_now_past_due_amt,bill1,bill2,bill3,bill4,bill5,curr_bal,dish_restart_flag,no_of_receivers,total_devices,total_equip_charge_amt
8255030110389022,RESTARTED,4,UNKNOWN,1_Star,Standard Billing,Video Only,0, NA,3549,545,                 .55,                 .00,121.52,121.52,121.52,265.05,175.7,NULL,NULL,1.0,1,100.0
8255030110391135,RESTARTED,7,AT 120,1_Star,Standard Billing,Video Only,0, NA,2720,685,                 .75,               38.44,233.36,233.36,233.36,228.36,257.41,185.48,NULL,3.0,2,600.0
8255030110393503,RESTARTED,1,Welcome Pack,1_Star,Standard Billing,Video Only,1, NA,2812,705,                 .55,               82.69,-34.51,28.51,71.02,63.02,27.51,154.24,NULL,1.0,1,200.0
8255030110393594,RESTARTED,2,AT 200,4_Star,Standard Billing,Video Only,0, NA,2918,605,                 .77,               14.49,227.66,116.82,255.63,257.62,238.63,219.18,NULL,2.0,2,500.0
8255030110395631,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,2014,645,                2.10,               60.62,156.86,156.86,156.86,182.29,172.66,NULL,NULL,2.0,4,1000.0
8255030110398585,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,1052,555,                2.33,                 .00,169.83,169.83,169.83,169.83,169.83,214.95,NULL,2.0,2,500.0
8255030110401843,RESTARTED,7,AT 250,1_Star,Standard Billing,Video Only,0, NA,4384,595,                1.10,               57.07,249.3,255.08,308.93,294.3,345.23,219.24,NULL,2.0,2,400.0
8255030110403567,RESTARTED,2,Smart Pack,4_Star,Standard Billing,Video Only,0, NA,2661,685,                 .36,               12.10,56.65,56.65,56.65,56.65,125.57,119.24,NULL,1.0,1,100.0
8255030110404086,RESTARTED,3,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,6315,0,                 .74,              249.73,20.48,50.43,50.43,50.43,50.43,66.55,NULL,1.0,2,0.0
8255030110405968,RESTARTED,6,AT 120,5_Star,Standard Billing,Video Only,0, NA,3210,675,                 .86,               72.96,233.14,243.87,234.24,229.24,207.24,156.22,NULL,3.0,1,100.0
8255030110406016,RESTARTED,4,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,3410,695,                 .80,              153.58,304.57,304.57,304.57,304.57,304.57,326.18,NULL,2.0,2,200.0
8255030110408186,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,3789,545,                 .66,                9.36,207.87,216.91,285.4,283.45,239.51,368.85,NULL,2.0,2,600.0
8255030110409929,RESTARTED,3,Americas Everything Pack,1_Star,Standard Billing,Video Only,0, NA,1458,695,                1.62,              443.66,172.63,172.63,172.63,172.63,172.63,330.6,NULL,2.0,2,600.0
8255030110411982,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,1889,565,                 .59,               19.72,328.35,328.35,328.35,328.35,328.35,320.38,NULL,2.0,6,600.0
8255030110413566,RESTARTED,4,AT 200,3_Star,Standard Billing,Video Only,0, NA,2304,495,                 .77,               29.94,86.85,86.85,86.85,86.85,86.85,181.24,NULL,1.0,2,200.0
8255030110413657,RESTARTED,4,AT 250,1_Star,Standard Billing,Video Only,0, NA,3199,565,                1.07,              383.71,84.73,84.73,84.73,84.73,84.73,190.81,NULL,1.0,1,100.0
8255030110415447,RESTARTED,19,AT 200,1_Star,Standard Billing,Video Only,1, NA,2043,555,                 .66,              172.49,259.8,126.4,401.15,272.1,257.1,NULL,NULL,4.0,2,200.0
8255030110418201,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,2898,555,                 .66,              126.96,292.66,292.66,302.29,306.92,292.29,NULL,NULL,2.0,2,500.0
8255030110418789,RESTARTED,8,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,1852,565,                 .58,               75.36,123.67,123.67,123.67,123.67,123.67,159.17,NULL,2.0,2,400.0
8255030110419688,RESTARTED,4,AT 120,1_Star,Standard Billing,Video Only,0, NA,1794,635,                1.37,              262.05,240.42,240.42,240.42,240.42,240.42,160.2,NULL,2.0,2,200.0
8255030110422799,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,1, NA,2510,605,                1.24,               89.21,298.5,298.5,282.88,267.87,425.75,255.09,NULL,2.0,2,400.0
8255030110422955,RESTARTED,2,Smart Pack,1_Star,Standard Billing,Video Only,1, NA,2542,705,                 .99,               28.83,108.48,50.74,111.09,53.35,2.61,105.48,NULL,1.0,1,200.0
8255030110423532,RESTARTED,3,AT 250,1_Star,Standard Billing,Video Only,0, NA,1404,585,                 .50,                 .00,140.53,140.53,140.53,140.53,140.53,216.22,NULL,1.0,1,300.0
8255030110425180,RESTARTED,6,AT 200,5_Star,Standard Billing,Video Only,0, NA,2704,575,                 .54,               18.72,297.6,290.6,141.8,297.6,292.6,91.58,NULL,5.0,3,600.0
8255030110429257,RESTARTED,5,AT 120,1_Star,Standard Billing,Video Only,0, NA,2821,605,                 .38,                 .00,252.62,252.62,252.62,252.62,247.62,251.57,NULL,3.0,1,400.0
8255030110429265,RESTARTED,2,Americas Everything Pack,1_Star,Standard Billing,Video Only,1, NA,1138,565,                1.58,               93.38,295.49,295.49,295.49,295.49,295.49,409.18,NULL,2.0,2,500.0
8255030110430479,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,4348,0,                 .78,                 .00,143.79,143.79,143.79,143.79,143.79,194.2,NULL,2.0,2,400.0
8255030110434554,RESTARTED,7,AT 200,1_Star,Standard Billing,Video Only,0, NA,3846,0,                1.15,               18.31,165.0,165.0,165.0,165.0,165.0,269.39,NULL,2.0,6,1200.0
8255030110435924,RESTARTED,1,Welcome Pack,2_Star,Standard Billing,Video Only,1, NA,2374,695,                 .75,               34.77,-4.1,-19.68,-19.26,15.16,-0.42,48.59,NULL,1.0,1,200.0
8255030110436179,RESTARTED,4,Dish America,1_Star,Standard Billing,Video Only,0, NA,1569,555,                 .89,               96.78,491.27,491.27,491.27,491.27,491.27,265.31,NULL,4.0,2,400.0
8255030110436260,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,1344,585,                1.37,              207.49,146.78,146.78,146.78,146.78,146.78,228.22,NULL,2.0,4,800.0
8255030110436575,RESTARTED,4,AT 120,1_Star,Standard Billing,Video Only,0, NA,2224,685,                 .62,                 .00,126.81,126.81,126.81,126.81,126.81,206.21,NULL,3.0,3,600.0
8255030110437029,RESTARTED,13,AT 200,1_Star,Standard Billing,Video Only,1, NA,3150,555,                 .83,               55.44,612.34,612.34,612.34,612.34,612.34,313.96,NULL,3.0,4,1000.0
8255030110438795,RESTARTED,2,OTHER PROGRAMMING,3_Star,Standard Billing,Video Only,0, NA,3629,635,                 .25,                 .00,123.95,140.28,133.28,63.14,316.33,243.19,NULL,2.0,2,200.0
8255030110440395,RESTARTED,2,Dish Mexico,1_Star,Standard Billing,Video Only,0, NA,5887,0,                1.27,               26.50,68.27,30.62,254.42,254.42,254.42,121.06,NULL,1.0,1,200.0
8255030110441948,RESTARTED,0,Smart Pack,4_Star,Standard Billing,Video Only,0, NA,3516,705,                1.22,               53.89,20.15,15.12,10.09,5.06,0.03,130.22,NULL,1.0,1,100.0
8255030110446715,RESTARTED,5,AT 120,1_Star,Standard Billing,Video Only,1, NA,1210,615,                 .76,              179.78,77.51,77.51,77.51,77.51,77.51,135.24,NULL,1.0,1,200.0
8255030110446780,RESTARTED,4,Americas Everything Pack,1_Star,Standard Billing,Video Only,1, NA,2392,615,                 .60,               99.11,387.36,387.36,380.36,186.68,193.24,NULL,NULL,2.0,4,1000.0
8255030110446814,RESTARTED,6,AT 200,1_Star,Standard Billing,Video Only,1, NA,2399,605,                 .63,                1.78,182.2,224.28,224.28,219.28,214.28,NULL,NULL,2.0,6,1200.0
8255030110446988,RESTARTED,9,AT 120,1_Star,Standard Billing,Video Only,1, NA,1403,595,                 .88,               39.99,350.67,350.67,350.67,350.67,350.67,159.95,NULL,2.0,5,1100.0
8255030110447309,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,1, NA,1687,715,                 .34,               33.69,0.0,0.0,0.0,0.0,0.0,112.25,NULL,1.0,1,300.0
8255030110447366,RESTARTED,3,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,2336,575,                1.35,              300.16,505.38,505.38,505.38,505.38,505.38,154.14,NULL,2.0,4,1000.0
8255030110448430,RESTARTED,7,AT 200,1_Star,Standard Billing,Video Only,0, NA,1958,595,                 .88,              142.92,270.49,270.49,270.49,270.49,270.49,221.18,NULL,2.0,2,300.0
8255030110450493,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,2306,615,                 .00,                 .00,248.66,248.66,254.65,249.65,238.66,186.6,NULL,2.0,4,1200.0
8255030110454412,RESTARTED,2,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,1693,625,                 .94,                2.78,34.13,34.13,34.13,34.13,34.13,46.98,NULL,1.0,1,100.0
8255030110456763,RESTARTED,2,UNKNOWN,1_Star,Standard Billing,Video Only,0, NA,2189,685,                1.13,              244.65,-16.11,-126.44,0.0,188.84,188.84,23.23,NULL,1.0,2,400.0
8255030110459320,RESTARTED,4,AT 120,4_Star,Standard Billing,Video Only,0, NA,3909,605,                2.40,                2.70,201.26,201.26,201.26,196.26,191.26,184.2,NULL,3.0,2,200.0
8255030110460039,RESTARTED,4,Welcome Pack,3_Star,Standard Billing,Video Only,1, NA,2412,575,                1.35,               77.38,105.63,80.63,80.63,80.63,80.63,252.06,NULL,3.0,4,800.0
8255030110460948,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,1073,545,                 .32,                 .00,167.15,167.15,167.15,167.15,167.15,183.24,NULL,1.0,1,100.0
8255030110461938,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,1, NA,1715,615,                1.00,                6.67,302.56,302.56,302.56,302.56,302.56,37.2,NULL,1.0,3,900.0
8255030110462886,RESTARTED,6,AT 250,1_Star,Standard Billing,Video Only,1, NA,1345,585,                 .98,               22.85,299.33,299.33,299.33,299.33,299.33,382.34,NULL,2.0,4,1000.0
8255030110463652,RESTARTED,4,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,2754,615,                 .54,               33.56,162.56,162.56,162.56,162.56,162.56,217.36,NULL,3.0,12,2400.0
8255030110464239,RESTARTED,5,AT 250,1_Star,Standard Billing,Video Only,0, NA,1293,555,                 .83,              149.86,754.35,754.35,754.35,754.35,754.35,338.14,NULL,2.0,4,1200.0
8255030110466036,RESTARTED,4,AT 250,1_Star,Standard Billing,Video Only,0, NA,2447,585,                 .67,               13.66,176.38,176.38,176.38,176.38,176.38,293.48,NULL,2.0,2,600.0
8255030110495407,RESTARTED,3,AT 250,1_Star,Standard Billing,Video Only,0, NA,674,0,                 .83,               57.22,440.07,440.07,440.07,440.07,440.07,210.92,NULL,1.0,2,500.0
8255030110495472,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,1914,545,                1.12,               26.84,357.67,357.67,357.67,357.67,199.31,308.24,NULL,2.0,1,200.0
8255030110514686,RESTARTED,4,AT 200,5_Star,Standard Billing,Video Only,0, NA,2678,655,                 .79,              849.14,163.79,164.79,156.8,163.79,190.73,273.54,NULL,5.0,10,2200.0
8255030110549674,RESTARTED,0,OTHER PROGRAMMING,4_Star,Standard Billing,Video Only,0, NA,1248,715,                 .53,               27.90,89.16,85.16,99.13,82.17,100.13,0.0,NULL,4.0,3,600.0
8255030110553932,RESTARTED,0,UNKNOWN,1_Star,Recurring Credit Card,Video Only,0, NA,1174,575,                 .59,               15.42,106.12,106.12,112.11,106.12,106.12,430.6,NULL,3.0,3,600.0
8255030110557792,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,264,595,                2.89,              451.11,595.79,595.79,595.79,595.79,595.79,441.74,NULL,4.0,4,700.0
8255030110557958,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,399,545,                 .55,              109.00,821.48,821.48,821.48,821.48,821.48,238.32,NULL,2.0,2,800.0
8255030110582899,RESTARTED,0,AT 120,2_Star,Standard Billing,Video Only,0, NA,2263,605,                 .46,                4.94,184.28,184.28,184.28,179.28,171.45,0.0,NULL,2.0,1,300.0
8255030110590801,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,158,545,                1.28,              103.17,858.79,858.79,858.79,858.79,858.79,156.87,NULL,1.0,1,400.0
8255030110595776,RESTARTED,1,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,980,565,                 .80,               61.73,96.54,219.06,271.49,269.0,264.0,NULL,NULL,2.0,4,1000.0
8255030110631803,RESTARTED,1,Smart Pack,3_Star,Standard Billing,Video Only,0, NA,2283,605,                 .88,                3.46,0.0,0.0,0.0,0.0,0.0,-13.88,NULL,2.0,2,200.0
8255030110640341,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,1, NA,1795,595,                 .78,               43.51,189.91,257.89,167.75,331.68,220.91,166.04,NULL,1.0,1,300.0
8255030110642123,RESTARTED,9,AT 250,1_Star,Standard Billing,Video Only,1, NA,1593,555,                1.60,               15.30,169.91,169.91,169.91,169.91,169.91,262.23,NULL,3.0,2,200.0
8255030110647114,RESTARTED,3,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,425,615,                1.33,              122.15,1356.24,1356.24,1356.24,1356.24,1356.24,653.25,NULL,3.0,3,1200.0
8255030110674357,RESTARTED,3,UNKNOWN,2_Star,Standard Billing,Video Only,0, NA,1527,645,                1.27,               68.16,5.43,10.86,5.43,5.43,5.43,89.78,NULL,1.0,3,600.0
8255030110678671,RESTARTED,0,AT 200,1_Star,Standard Billing,Video Only,1, NA,1812,555,                 .40,                 .00,405.18,397.19,415.94,370.25,359.18,0.0,NULL,5.0,2,500.0
8255030110706092,RESTARTED,1,AT 200,1_Star,Standard Billing,Wildblue with Video ,0, NA,159,565,                 .73,               27.85,1236.22,1236.22,1236.22,1236.22,1236.22,672.05,NULL,3.0,3,770.0
8255030110716422,RESTARTED,0,AT 250,5_Star,Recurring Credit Card,Video Only,0, NA,1303,685,                 .93,                 .00,159.26,159.26,159.26,159.26,159.26,290.8,NULL,2.0,1,400.0
8255030110717214,RESTARTED,3,AT 120,4_Star,Standard Billing,Video Only,1, NA,2475,585,                 .63,              245.38,236.24,236.24,236.24,231.24,226.24,217.18,NULL,2.0,4,1000.0
8255030110720432,RESTARTED,4,AT 200,1_Star,Standard Billing,Video Only,0, NA,1212,605,                1.00,               89.58,147.01,147.01,147.01,147.01,147.01,251.64,NULL,2.0,4,1000.0
8255030110726470,RESTARTED,5,Dish America,1_Star,Standard Billing,Video Only,0, NA,1185,565,                1.31,              496.59,57.23,57.23,57.23,57.23,57.23,161.2,NULL,2.0,2,500.0
8255030110736909,RESTARTED,6,AT 200,1_Star,Standard Billing,Video Only,0, NA,2470,565,                 .93,             4719.86,591.59,591.59,591.59,591.59,591.59,310.2,NULL,3.0,1,300.0
8255030110743822,RESTARTED,1,AT 250,1_Star,Standard Billing,Video Only,0, NA,1490,595,                 .62,                5.25,102.39,102.39,102.39,102.39,102.39,184.24,NULL,1.0,1,200.0
8255030110754290,RESTARTED,2,Smart Pack,1_Star,Standard Billing,Video Only,0, NA,2084,705,                 .87,              219.18,-10.36,148.0,148.0,148.0,148.0,90.24,NULL,1.0,1,200.0
8255030110763622,RESTARTED,3,AT 120,1_Star,Standard Billing,Video Only,0, NA,1042,605,                 .55,               24.99,144.35,144.35,144.35,144.35,144.35,236.3,NULL,1.0,1,200.0
8255030110773530,RESTARTED,6,Latino Plus,2_Star,Standard Billing,Video Only,0, NA,5797,0,                1.02,              105.29,106.84,106.84,106.84,106.84,101.84,46.44,NULL,3.0,1,300.0
8255030110781129,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,707,635,                 .92,                4.75,263.41,263.41,263.41,263.41,263.41,149.22,NULL,2.0,2,200.0
8255030110781996,RESTARTED,1,AT 120,1_Star,Standard Billing,Video Only,0, NA,2239,685,                 .37,               73.17,383.52,383.52,383.52,383.52,383.52,238.63,NULL,2.0,2,500.0
8255030110782325,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,3077,515,                1.33,               74.55,161.7,161.7,161.7,161.7,161.7,251.54,NULL,2.0,1,100.0
8255030110792795,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,2612,615,                 .58,              666.11,0.0,0.0,0.0,0.0,0.0,220.22,NULL,1.0,1,300.0
8255030110817378,RESTARTED,0,Dish America,1_Star,Standard Billing,Video Only,0, NA,2579,585,                 .22,                 .00,86.68,-0.46,188.28,231.92,179.39,NULL,NULL,2.0,2,400.0
8255030110824945,RESTARTED,0,AT 200,3_Star,Standard Billing,Video Only,0, NA,3873,605,                 .93,               35.49,201.3,201.3,201.3,194.29,93.64,10.7,NULL,1.0,1,200.0
8255030110827633,RESTARTED,3,AT 200,4_Star,Standard Billing,Video Only,0, NA,6386,0,                 .72,              344.51,108.13,139.63,92.48,151.19,151.19,217.96,NULL,2.0,2,200.0
8255030110836246,RESTARTED,7,AT 200,1_Star,Standard Billing,Video Only,0, NA,1256,635,                 .94,              156.27,0.0,0.0,0.0,0.0,0.0,92.73,NULL,1.0,1,100.0
8255030110837913,RESTARTED,2,AT 200,1_Star,Standard Billing,Video Only,0, NA,4956,0,                1.40,              428.87,748.64,748.64,748.64,748.64,748.64,296.88,NULL,5.0,3,600.0
8255030110845262,RESTARTED,5,AT 250,1_Star,Standard Billing,Video Only,0, NA,851,535,                 .56,               99.21,195.03,195.03,195.03,195.03,725.75,266.36,NULL,3.0,9,1800.0
8255030110845866,RESTARTED,5,AT 200,1_Star,Standard Billing,Video Only,0, NA,587,525,                 .53,                 .00,1025.53,1025.53,1025.53,1025.53,1025.53,327.95,NULL,4.0,9,1800.0
8255030110847946,RESTARTED,2,AT 250,4_Star,Standard Billing,Video Only,0, NA,4242,555,                 .60,               15.80,272.7,272.7,214.87,248.52,182.7,250.69,NULL,2.0,2,600.0
8255030110865229,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,657,575,                2.00,              363.12,1148.81,1148.81,1148.81,1148.81,1148.81,522.59,NULL,3.0,1,300.0
8255030110865823,RESTARTED,4,AT 120+,1_Star,Standard Billing,Video Only,0, NA,1543,605,                 .74,              381.94,0.0,0.0,0.0,0.0,0.0,206.18,NULL,2.0,4,1000.0
8255030110870112,RESTARTED,2,OTHER PROGRAMMING,1_Star,Standard Billing,Video Only,0, NA,1092,595,                1.87,              101.31,0.0,0.0,0.0,0.0,0.0,378.59,NULL,1.0,1,300.0
8255030110876523,RESTARTED,2,AT 250,1_Star,Standard Billing,Video Only,0, NA,1015,545,                2.27,              437.36,98.15,98.15,98.15,98.15,98.15,98.15,NULL,3.0,3,600.0
8255030110888478,RESTARTED,7,Welcome Pack,4_Star,Standard Billing,Video Only,0, NA,3366,695,                 .38,                 .00,85.32,115.38,122.61,209.63,192.65,41.95,NULL,2.0,2,200.0
8255030110904705,RESTARTED,1,AT 200,1_Star,Standard Billing,Video Only,0, NA,580,595,                 .59,               91.22,260.48,260.48,260.48,260.48,260.48,244.02,NULL,4.0,4,700.0
8255030110905124,RESTARTED,9,AT 200,4_Star,Standard Billing,Video Only,0, NA,2002,555,                1.14,              563.97,224.91,246.29,239.29,366.88,245.92,327.88,NULL,2.0,8,2000.0
8255030110908094,RESTARTED,3,AT 200,1_Star,Standard Billing,Video Only,0, NA,631,535,                1.14,               51.10,786.2,786.2,786.2,786.2,786.2,260.83,NULL,3.0,6,1200.0
8255030110919786,RESTARTED,7,Welcome Pack,1_Star,Standard Billing,Video Only,0, NA,943,565,                 .55,               22.42,507.51,507.51,507.51,507.51,507.51,98.66,NULL,3.0,6,1200.0
